"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050900","leukocyte migration","16/307","225/11987",0.0711111111111111,2.77657618530583,4.36133463873885,0.000222523773395082,0.00725801840326017,0.00596534463848106,"Trpv4/Csf1/Ccr6/Slamf1/Klrk1/Ccl20/Trpm4/Lyn/Cxcl9/App/Ccr2/Lyst/F2rl1/Ecm1/Adora3/Ccl5",16
"GO:0045088","regulation of innate immune response","22/307","372/11987",0.0591397849462366,2.30914854120696,4.15849029268712,0.00023341670306038,0.00754281753408079,0.00619942023235414,"Gbp2b/Alpk1/P2rx7/Nlrp1a/Gbp3/Lag3/Oas1e/Sec14l1/Klrd1/Usp27x/Klrk1/Gfi1/Ifi208/Il21/Lyn/App/Dab2ip/Klrb1a/F2rl1/Klrb1c/Pim1/Samhd1",22
"GO:0002260","lymphocyte homeostasis","9/307","82/11987",0.109756097560976,4.2854929689362,4.83980285571247,0.000239553340466908,0.00767010236907808,0.00630403527544496,"Il2ra/Tnfrsf4/P2rx7/Foxp3/Il7r/Ahr/Lyn/Gpr174/Bcl2l11",9
"GO:0006959","humoral immune response","9/307","83/11987",0.108433734939759,4.23386052352733,4.79290449256507,0.000262755580321846,0.00833651795748402,0.00685176034810556,"Fcmr/Ccl20/Notch2/Lta/Cxcl9/App/Ccr2/F2/Ccl5",9
"GO:0030101","natural killer cell activation","8/307","66/11987",0.121212121212121,4.7328003158622,4.92986793256213,0.000266860252593518,0.00839047100496736,0.0068961042040525,"Stx11/Slamf1/Klrd1/Klrk1/Il21/Lyst/Klrb1c/Id2",8
"GO:0060411","cardiac septum morphogenesis","6/307","36/11987",0.166666666666667,6.50760043431053,5.36533020857277,0.000273754609938059,0.00847275365969296,0.00696373208344543,"Nrp1/Dhrs3/Tgfbr2/Notch2/Tgfbr1/Id2",6
"GO:0042098","T cell proliferation","14/307","184/11987",0.0760869565217391,2.97086106783742,4.36770825479846,0.000274332711617566,0.00847275365969296,0.00696373208344543,"Ctla4/Il2ra/Tnfrsf4/P2rx7/Twsg1/Pdcd1lg2/Tgfbr2/Cd80/Slamf1/Foxp3/Lrrc32/Il21/Ccr2/Ccl5",14
"GO:0002263","cell activation involved in immune response","16/307","230/11987",0.0695652173913043,2.71621583345135,4.26061670981355,0.000285402685222044,0.00873732781951697,0.00718118483130259,"Lef1/Stx11/Fes/Rorc/Il10/Ccr6/Slamf1/Foxp3/Notch2/Il21/Dnase1/Lyn/App/Ccr2/F2rl1/Adora3",16
"GO:0002275","myeloid cell activation involved in immune response","8/307","67/11987",0.119402985074627,4.66216150517769,4.87328342150049,0.000296416030300573,0.00899558213694783,0.00739344331870995,"Stx11/Fes/Slamf1/Dnase1/Lyn/Ccr2/F2rl1/Adora3",8
"GO:0040017","positive regulation of locomotion","22/307","380/11987",0.0578947368421053,2.26053488770787,4.04828965989826,0.000313966500075921,0.00938919642059895,0.00771695377654415,"Nrp1/Lef1/Trpv4/Ccn4/Tiam1/Shtn1/Csf1/Ezh2/Ccr6/Tgfbr2/Slamf1/Ccr4/Ccl20/Lyn/App/Ccr2/Dab2ip/Tgfbr1/F2rl1/Adora3/Ntrk3/Ccl5",22
