"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050670","regulation of lymphocyte proliferation","19/546","185/11987",0.102702702702703,2.25475695475696,3.75724171794154,0.0007774050261482,0.021649389624734,0.0182852434462444,"Ctla4/Il2ra/Tnfrsf4/Twsg1/Pdcd1lg2/Il10/Tgfbr2/Itgal/Cd80/Slamf1/Cd22/Ccr7/Zap70/Ppp3ca/Ada/Ahr/Lilrb4a/Cd38/Lrrc32",19
"GO:1903532","positive regulation of secretion by cell","21/546","215/11987",0.0976744186046512,2.14436493738819,3.69879371758555,0.000813986255921823,0.0225128527493994,0.0190145311404953,"Il4ra/P2rx7/Cacna1g/Ttn/Unc13b/Gpr68/Lif/Hnf1a/Ptpn11/Hif1a/Vdr/Anxa2/Tnfsf11/Rab8b/Ncs1/Clasp2/Camk2n1/Gnaq/Cacna1d/Trpm4/Cd38",21
"GO:0001819","positive regulation of cytokine production","30/546","355/11987",0.0845070422535211,1.85528555951091,3.57354770879264,0.000825595198791618,0.0226785946443575,0.0191545180385596,"Il4ra/Tigit/Trpv4/Cybb/P2rx7/Casp4/Pou2f2/Cd83/Nlrp1a/Arrdc4/Slamf6/Hmgb2/Casp1/Oas1e/Ptpn11/Txk/Tnfrsf8/Hif1a/Ifi214/Il10/Ptprj/Slamf1/Irf4/Itk/Ccr7/Klrk1/Rora/Lacc1/F2r/Ccl20",30
"GO:0002707","negative regulation of lymphocyte mediated immunity","8/546","45/11987",0.177777777777778,3.9029711029711,4.26198484854866,0.000853672812317096,0.0232914244333543,0.0196721188613612,"Smad7/Pdcd1/Cd80/Slamf1/Klrd1/Il7r/Ahr/Lilrb4a",8
"GO:0061035","regulation of cartilage development","7/546","35/11987",0.2,4.39084249084249,4.3885677959483,0.000864569845659123,0.0234304230655808,0.0197895181909965,"Maf/Ccn4/Smad7/Ptpn11/Scin/Bmpr2/Trps1",7
"GO:0033627","cell adhesion mediated by integrin","9/546","56/11987",0.160714285714286,3.52835557299843,4.14281181734506,0.000881892316473785,0.0237405411594743,0.0200514463535092,"Itgb1/Lif/Ptpn11/Itga4/Itgb8/Itgal/Itgae/Ada/Itgav",9
"GO:0048729","tissue morphogenesis","31/546","373/11987",0.0831099195710456,1.82461283131524,3.5343947921601,0.000895507747828718,0.0239474191108103,0.020226177085849,"Nrp1/Lef1/Tead1/Smad7/Itgb1/Ttn/Csf1/Lif/Sostdc1/Maged1/Hnf1a/Fzd6/Hif1a/Twsg1/Tgm2/Vdr/Il10/Tgfbr2/Rreb1/Ryr2/Bmpr2/Nfatc1/Clasp2/Acvrl1/Plxnb2/Stox1/Cxcl10/Ahdc1/Notch2/Ahr/Itgav",31
"GO:0016049","cell growth","30/546","357/11987",0.0840336134453782,1.844891802875,3.54035500461202,0.000903771233518204,0.0240093963220165,0.0202785235221536,"Nrp1/Nrn1/Tead1/Ccn4/Igfbp4/Alcam/Tiam1/Tnk1/Smad7/Shtn1/Itgb1/Ryk/Cyfip1/Tgfbr2/Itga4/Map2/Igfbp7/Nin/Bmpr2/Clasp2/Ptprj/Sgk1/Raph1/Tmem108/Acvrl1/Dcbld2/Adam10/Dnph1/Cpne9/Cd38",30
"GO:0032330","regulation of chondrocyte differentiation","6/546","26/11987",0.230769230769231,5.06635672020287,4.53429600847282,0.000916395514248964,0.0240286044580345,0.0202947468637501,"Maf/Ccn4/Smad7/Ptpn11/Scin/Trps1",6
"GO:0045672","positive regulation of osteoclast differentiation","6/546","26/11987",0.230769230769231,5.06635672020287,4.53429600847282,0.000916395514248964,0.0240286044580345,0.0202947468637501,"Csf1/Gpr68/Tnfsf11/Ppp3ca/Notch2/Eeig1",6
"GO:0050866","negative regulation of cell activation","17/546","159/11987",0.106918238993711,2.34730573409819,3.73603148546363,0.000923458378785959,0.0240575802163723,0.0203192200153922,"Ctla4/Il2ra/Il4ra/Tigit/Syt11/Smad7/Lag3/Cst7/Pdcd1/Twsg1/Pdcd1lg2/Il10/Dapl1/Cd80/Ubash3b/Lilrb4a/Lrrc32",17
"GO:0010758","regulation of macrophage chemotaxis","5/546","18/11987",0.277777777777778,6.09839234839235,4.72870300264423,0.00100595247985975,0.0260386930363696,0.0219924833653548,"Trpv4/Csf1/Ptprj/Slamf1/Ccr7",5
"GO:0071675","regulation of mononuclear cell migration","12/546","93/11987",0.129032258064516,2.83280160699516,3.8760951488303,0.00101330069892506,0.0260618358105695,0.0220120299330688,"Trpv4/Csf1/Ccr6/Itga4/Ptprj/Slamf1/Ccr7/Klrk1/Dusp1/Cxcl10/Ccl20/Adam10",12
"GO:0043068","positive regulation of programmed cell death","38/546","493/11987",0.077079107505071,1.69221110194741,3.42868737952942,0.00103688678102507,0.0264996760872104,0.0223818332479762,"Ctla4/P2rx7/Casp4/Top2a/Itgb1/Unc13b/Casp1/Maged1/Nsmaf/Pdcd1/Tnfrsf8/Hif1a/Tgm2/Vdr/Tnfsf11/Il10/Itga4/Ect2/Scin/Foxo1/Tnfaip8/Usp27x/Klrk1/Psen2/Melk/Nacc2/Dusp1/Cxcr3/F2r/Siah1b/Itm2c/Pmaip1/Notch2/Adam10/Ahr/Mmp9/Trps1/Plscr1",38
"GO:0048846","axon extension involved in axon guidance","4/546","11/11987",0.363636363636364,7.98334998334998,5.06180863321587,0.0010873106317251,0.0272705610615276,0.023032928713889,"Nrp1/Alcam/Ryk/Bmpr2",4
"GO:0061298","retina vasculature development in camera-type eye","4/546","11/11987",0.363636363636364,7.98334998334998,5.06180863321587,0.0010873106317251,0.0272705610615276,0.023032928713889,"Nrp1/Hif1a/Bmpr2/Acvrl1",4
"GO:1902284","neuron projection extension involved in neuron projection guidance","4/546","11/11987",0.363636363636364,7.98334998334998,5.06180863321587,0.0010873106317251,0.0272705610615276,0.023032928713889,"Nrp1/Alcam/Ryk/Bmpr2",4
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","6/546","27/11987",0.222222222222222,4.87871387871388,4.40763376797158,0.00113345979480892,0.0282525348854224,0.0238623114696615,"Sell/Alcam/Itga4/Itgal/Nectin4/Mcam",6
"GO:1904062","regulation of monoatomic cation transmembrane transport","19/546","191/11987",0.0994764397905759,2.18392689335098,3.60309450034751,0.0011422396938768,0.0282967109440155,0.0238996229135347,"Ahnak/P2rx7/Itgb1/Rgs9/Vmp1/Galr2/Ryr2/Atp2b4/Atp1b1/Psen2/Gnb5/Ppp3ca/Cxcr3/Cxcl10/F2r/Cacna1d/Ubash3b/Ahr/Mmp9",19
"GO:0002757","immune response-activating signaling pathway","31/546","379/11987",0.0817941952506596,1.79572714005432,3.43879701750364,0.00116077383668684,0.0284102520800393,0.0239955206431864,"Ctla4/Alpk1/P2rx7/Casp4/Smpdl3a/Nlrp1a/Casp1/Oas1e/Txk/Ifi214/Sec14l1/Fcmr/Ptprj/Sh2d1a/Cd79b/Cd22/Klrd1/Irf4/Itk/Ccr7/Lamp2/Zap70/Klrk1/Psen2/Lacc1/Ada/Gfi1/Lilrb4a/Tec/Cd38/Plscr1",31
"GO:0002237","response to molecule of bacterial origin","24/546","267/11987",0.0898876404494382,1.97341235543483,3.51390603973527,0.00116089440148749,0.0284102520800393,0.0239955206431864,"Gbp2b/P2rx7/Casp4/Penk/Gbp3/Hmgb2/Casp1/Ptpn11/Pdcd1lg2/Il10/Cd80/Ptger2/Trib1/Ccr7/Klrk1/Cxcl10/Gfi1/F2r/Ahr/Lilrb4a/Trim30d/Mir146/Itgav/Plscr1",24
"GO:0032612","interleukin-1 production","11/546","82/11987",0.134146341463415,2.94507728044313,3.86082887491839,0.00117636884441844,0.0286155264684437,0.0241688969937587,"P2rx7/Casp4/Nlrp1a/Casp1/Ifi214/Il1r2/Tnfaip8/Ccr7/F2r/Ccl20/Lilrb4a",11
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","10/546","70/11987",0.142857142857143,3.13631606488749,3.91590837820997,0.00119453135883134,0.0288833390835984,0.0243950936187427,"Galr2/Calcrl/Atp2b4/Adcy6/Ptger2/Lpar2/Gnaq/Cxcr3/Cxcl10/Aplp1",10
"GO:0071869","response to catecholamine","7/546","37/11987",0.189189189189189,4.15349965349965,4.19673128336133,0.00122336414011297,0.0291078064046843,0.0245846804700548,"Rgs9/Palm/Tgm2/Adcy6/Gnaq/Gnb5/Aplp1",7
"GO:0050729","positive regulation of inflammatory response","12/546","95/11987",0.126315789473684,2.77316367842684,3.79039651623986,0.00122445195044917,0.0291078064046843,0.0245846804700548,"Gbp2b/Trpv4/Ccn4/Casp4/Nlrp1a/Gbp3/Casp1/Tnfsf11/Camk2n1/Ccr7/Map3k8/Cebpa",12
"GO:0046887","positive regulation of hormone secretion","13/546","108/11987",0.12037037037037,2.64263668430335,3.74597538538694,0.00122544009133143,0.0291078064046843,0.0245846804700548,"Gpr68/Lif/Hnf1a/Ptpn11/Hif1a/Vdr/Tnfsf11/Rab8b/Camk2n1/Gnaq/Cacna1d/Trpm4/Cd38",13
"GO:0002697","regulation of immune effector process","26/546","300/11987",0.0866666666666667,1.90269841269841,3.45902140389026,0.00125510172252894,0.0296380161144554,0.0250324997291091,"Il4ra/Tnfrsf4/P2rx7/Casp4/Smad7/Dnase1l3/Slamf6/Lag3/Casp1/Fes/Pdcd1/Nsd2/Il10/Cd80/Slamf1/Sh2d1a/Cd22/Klrd1/Ccr7/Klrk1/Lacc1/Il7r/Klrb1f/Trpm4/Ahr/Lilrb4a",26
"GO:0002695","negative regulation of leukocyte activation","16/546","150/11987",0.106666666666667,2.34178266178266,3.61250491522889,0.0013247494350139,0.0308049863739238,0.0260181319182277,"Ctla4/Il2ra/Il4ra/Tigit/Syt11/Smad7/Lag3/Cst7/Pdcd1/Twsg1/Pdcd1lg2/Il10/Dapl1/Cd80/Lilrb4a/Lrrc32",16
"GO:0090276","regulation of peptide hormone secretion","16/546","150/11987",0.106666666666667,2.34178266178266,3.61250491522889,0.0013247494350139,0.0308049863739238,0.0260181319182277,"Tiam1/Gpr68/Lif/Hnf1a/Ptpn11/Hif1a/Tnfsf11/Rab8b/Foxo1/Camk2n1/Gnaq/Zbed6/Ppp3ca/Cacna1d/Trpm4/Cd38",16
"GO:0050868","negative regulation of T cell activation","13/546","109/11987",0.119266055045872,2.61839231105286,3.70789015790495,0.00133503531833498,0.0308049863739238,0.0260181319182277,"Ctla4/Il2ra/Il4ra/Tigit/Smad7/Lag3/Pdcd1/Twsg1/Pdcd1lg2/Dapl1/Cd80/Lilrb4a/Lrrc32",13
"GO:0097553","calcium ion transmembrane import into cytosol","13/546","109/11987",0.119266055045872,2.61839231105286,3.70789015790495,0.00133503531833498,0.0308049863739238,0.0260181319182277,"Trpv4/P2rx7/Cacna1g/Ryr2/Plcb4/Ppp3ca/Cxcr3/Cxcl10/F2r/Cacna1d/Ubash3b/Xcr1/Itgav",13
"GO:0050727","regulation of inflammatory response","22/546","239/11987",0.0920502092050209,2.02088984934173,3.48254977557665,0.00135287924555708,0.0310393545088607,0.0262160810741922,"Il2ra/Gbp2b/Nt5e/Trpv4/Ccn4/Casp4/Syt11/Nlrp1a/Gbp3/Dnase1l3/Casp1/Cst7/Tnfsf11/Il10/Camk2n1/Ccr7/Rora/Lacc1/Ada/Map3k8/Ahr/Cebpa",22
"GO:0002791","regulation of peptide secretion","16/546","151/11987",0.105960264900662,2.32627416733377,3.58278519821516,0.0014211267153175,0.0323426985656907,0.0273168956369328,"Tiam1/Gpr68/Lif/Hnf1a/Ptpn11/Hif1a/Tnfsf11/Rab8b/Foxo1/Camk2n1/Gnaq/Zbed6/Ppp3ca/Cacna1d/Trpm4/Cd38",16
