"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","comparison"
"HALLMARK_TGF_BETA_SIGNALING",0.00653651862113871,0.0436488746311964,0.407017918923954,-0.54450049164929,-1.73346609678387,40,"ENSMUSG00000018363;ENSMUSG00000025860;ENSMUSG00000002603;ENSMUSG00000067336;ENSMUSG00000061436;ENSMUSG00000029050;ENSMUSG00000027660;ENSMUSG00000021096;ENSMUSG00000028284;ENSMUSG00000007613;ENSMUSG00000006932;ENSMUSG00000025880;ENSMUSG00000052837","Recent_Treg_vs_Stable_Treg"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.00712634687856268,0.0436488746311964,0.407017918923954,-0.368622956994776,-1.47883278466327,156,"ENSMUSG00000003882;ENSMUSG00000040128;ENSMUSG00000014599;ENSMUSG00000020120;ENSMUSG00000035042;ENSMUSG00000015396;ENSMUSG00000069114;ENSMUSG00000064289;ENSMUSG00000028793;ENSMUSG00000000078;ENSMUSG00000021025;ENSMUSG00000038418;ENSMUSG00000058427;ENSMUSG00000020275;ENSMUSG00000028965;ENSMUSG00000024235;ENSMUSG00000056749;ENSMUSG00000032501;ENSMUSG00000031934;ENSMUSG00000022346;ENSMUSG00000003153;ENSMUSG00000005087;ENSMUSG00000039942;ENSMUSG00000020423;ENSMUSG00000052837;ENSMUSG00000003847;ENSMUSG00000037868;ENSMUSG00000039217;ENSMUSG00000075122;ENSMUSG00000028163;ENSMUSG00000022863;ENSMUSG00000044786;ENSMUSG00000042677","Recent_Treg_vs_Stable_Treg"
"HALLMARK_UV_RESPONSE_DN",0.0113019820229732,0.0615330132361876,0.380730400722792,-0.395567238775921,-1.46192463061049,98,"ENSMUSG00000025810;ENSMUSG00000021681;ENSMUSG00000027312;ENSMUSG00000032570;ENSMUSG00000028101;ENSMUSG00000022141;ENSMUSG00000019843;ENSMUSG00000023088;ENSMUSG00000032440;ENSMUSG00000026463;ENSMUSG00000026478;ENSMUSG00000041313;ENSMUSG00000002107;ENSMUSG00000024431;ENSMUSG00000035851;ENSMUSG00000039943;ENSMUSG00000048874;ENSMUSG00000032413;ENSMUSG00000022346","Recent_Treg_vs_Stable_Treg"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.0160535739095763,0.0786625121569239,0.352487857583619,-0.378645995173954,-1.40245821240401,90,"ENSMUSG00000014599;ENSMUSG00000024610;ENSMUSG00000037921;ENSMUSG00000024079;ENSMUSG00000028268;ENSMUSG00000047735;ENSMUSG00000022587;ENSMUSG00000060550;ENSMUSG00000035692;ENSMUSG00000026946;ENSMUSG00000060802;ENSMUSG00000020638;ENSMUSG00000002227;ENSMUSG00000022216;ENSMUSG00000022014","Recent_Treg_vs_Stable_Treg"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.0423116615067079,0.188479219438972,0.222056046145248,0.495531000227919,1.33361503656136,135,"ENSMUSG00000028456;ENSMUSG00000015093;ENSMUSG00000023243;ENSMUSG00000017493;ENSMUSG00000024899;ENSMUSG00000001270;ENSMUSG00000070348;ENSMUSG00000003271;ENSMUSG00000033730;ENSMUSG00000057329;ENSMUSG00000023942;ENSMUSG00000029478;ENSMUSG00000017499;ENSMUSG00000020142;ENSMUSG00000056515;ENSMUSG00000053646;ENSMUSG00000030342;ENSMUSG00000039474;ENSMUSG00000027533;ENSMUSG00000037852;ENSMUSG00000030693;ENSMUSG00000021287;ENSMUSG00000063415;ENSMUSG00000019982;ENSMUSG00000025278;ENSMUSG00000024525;ENSMUSG00000015536;ENSMUSG00000029201;ENSMUSG00000054252;ENSMUSG00000025758;ENSMUSG00000024789;ENSMUSG00000010066;ENSMUSG00000057286;ENSMUSG00000006398","Recent_Treg_vs_Stable_Treg"
"HALLMARK_HEDGEHOG_SIGNALING",0.0491103032886893,0.200533738428814,0.321775918075361,-0.556320949692515,-1.52424523248214,20,"ENSMUSG00000025810;ENSMUSG00000021466;ENSMUSG00000022443;ENSMUSG00000040274","Recent_Treg_vs_Stable_Treg"
"HALLMARK_ALLOGRAFT_REJECTION",0.0652300816602425,0.230167014613779,0.287805130535564,-0.312792592240668,-1.27903548639307,160,"ENSMUSG00000029417;ENSMUSG00000042228;ENSMUSG00000014599;ENSMUSG00000024610;ENSMUSG00000058835;ENSMUSG00000020077;ENSMUSG00000035042;ENSMUSG00000002603;ENSMUSG00000026770;ENSMUSG00000074781;ENSMUSG00000060550;ENSMUSG00000000184;ENSMUSG00000060802;ENSMUSG00000068227;ENSMUSG00000024371;ENSMUSG00000004266;ENSMUSG00000001729;ENSMUSG00000024308;ENSMUSG00000037104;ENSMUSG00000038633;ENSMUSG00000028284;ENSMUSG00000000420;ENSMUSG00000027863","Recent_Treg_vs_Stable_Treg"
"HALLMARK_APICAL_JUNCTION",0.0657620041753653,0.230167014613779,0.176694268938498,0.49177569742237,1.31236872983866,119,"ENSMUSG00000090210;ENSMUSG00000039115;ENSMUSG00000025499;ENSMUSG00000025743;ENSMUSG00000015143;ENSMUSG00000034868;ENSMUSG00000045294;ENSMUSG00000032011;ENSMUSG00000006411;ENSMUSG00000021823;ENSMUSG00000017737;ENSMUSG00000020150;ENSMUSG00000001552;ENSMUSG00000032737;ENSMUSG00000028041;ENSMUSG00000023022;ENSMUSG00000001507;ENSMUSG00000034673;ENSMUSG00000028047","Recent_Treg_vs_Stable_Treg"
"HALLMARK_E2F_TARGETS",0.0717326554841804,0.234326674581656,0.287805130535564,-0.29376902055918,-1.1570125326361,199,"ENSMUSG00000037894;ENSMUSG00000028484;ENSMUSG00000031697;ENSMUSG00000009575;ENSMUSG00000021377;ENSMUSG00000027404;ENSMUSG00000019942;ENSMUSG00000002718;ENSMUSG00000022858;ENSMUSG00000030042;ENSMUSG00000031353;ENSMUSG00000079109;ENSMUSG00000021374;ENSMUSG00000022672;ENSMUSG00000032218;ENSMUSG00000026355;ENSMUSG00000028693;ENSMUSG00000020914;ENSMUSG00000028224;ENSMUSG00000029715;ENSMUSG00000000568;ENSMUSG00000022314;ENSMUSG00000035198;ENSMUSG00000037286;ENSMUSG00000031004;ENSMUSG00000022346;ENSMUSG00000041133;ENSMUSG00000029366;ENSMUSG00000023015;ENSMUSG00000058799;ENSMUSG00000027342;ENSMUSG00000027330;ENSMUSG00000026037;ENSMUSG00000026134;ENSMUSG00000004880;ENSMUSG00000015217;ENSMUSG00000061360;ENSMUSG00000031546;ENSMUSG00000037601;ENSMUSG00000030619;ENSMUSG00000004099;ENSMUSG00000022960;ENSMUSG00000032498;ENSMUSG00000038759;ENSMUSG00000029430;ENSMUSG00000052798","Recent_Treg_vs_Stable_Treg"
"HALLMARK_MITOTIC_SPINDLE",0.0767778135696649,0.235132054057099,0.287805130535564,-0.293384671185868,-1.13799666483009,186,"ENSMUSG00000058835;ENSMUSG00000035133;ENSMUSG00000037552;ENSMUSG00000028906;ENSMUSG00000064302;ENSMUSG00000025132;ENSMUSG00000052397;ENSMUSG00000039298;ENSMUSG00000008035;ENSMUSG00000038241;ENSMUSG00000019942;ENSMUSG00000002489;ENSMUSG00000057110;ENSMUSG00000020849;ENSMUSG00000031592;ENSMUSG00000020021;ENSMUSG00000041992;ENSMUSG00000063146;ENSMUSG00000028059;ENSMUSG00000019794;ENSMUSG00000054808;ENSMUSG00000032218;ENSMUSG00000020914;ENSMUSG00000038546;ENSMUSG00000027306;ENSMUSG00000022443;ENSMUSG00000057738;ENSMUSG00000024290;ENSMUSG00000006699;ENSMUSG00000032413;ENSMUSG00000041133;ENSMUSG00000032220;ENSMUSG00000020143;ENSMUSG00000031922;ENSMUSG00000027475;ENSMUSG00000023015;ENSMUSG00000059495;ENSMUSG00000019773;ENSMUSG00000004054;ENSMUSG00000021895;ENSMUSG00000067851;ENSMUSG00000063077;ENSMUSG00000031328;ENSMUSG00000026024;ENSMUSG00000024805;ENSMUSG00000021215;ENSMUSG00000031511;ENSMUSG00000037926;ENSMUSG00000024096;ENSMUSG00000027699;ENSMUSG00000025162","Recent_Treg_vs_Stable_Treg"
"HALLMARK_XENOBIOTIC_METABOLISM",0.0981404958677686,0.28287554691298,0.141225119642531,0.46925381237873,1.26195022213919,134,"ENSMUSG00000002769;ENSMUSG00000023044;ENSMUSG00000017493;ENSMUSG00000023235;ENSMUSG00000040703;ENSMUSG00000024899;ENSMUSG00000074207;ENSMUSG00000033022;ENSMUSG00000029810;ENSMUSG00000033318;ENSMUSG00000025950;ENSMUSG00000001552;ENSMUSG00000021884;ENSMUSG00000031584;ENSMUSG00000025403;ENSMUSG00000030161;ENSMUSG00000005413;ENSMUSG00000029455;ENSMUSG00000001666;ENSMUSG00000025194;ENSMUSG00000029201;ENSMUSG00000000326;ENSMUSG00000055301;ENSMUSG00000021214;ENSMUSG00000020873;ENSMUSG00000027597;ENSMUSG00000020777;ENSMUSG00000041351;ENSMUSG00000037580;ENSMUSG00000002985;ENSMUSG00000021236;ENSMUSG00000034371;ENSMUSG00000032204;ENSMUSG00000051483;ENSMUSG00000029098;ENSMUSG00000044573;ENSMUSG00000039450;ENSMUSG00000022474;ENSMUSG00000027610","Recent_Treg_vs_Stable_Treg"
"HALLMARK_G2M_CHECKPOINT",0.105031527316011,0.284328375274313,0.287805130535564,-0.279296540184689,-1.08643438790056,192,"ENSMUSG00000058301;ENSMUSG00000037894;ENSMUSG00000002603;ENSMUSG00000031697;ENSMUSG00000070544;ENSMUSG00000027715;ENSMUSG00000029686;ENSMUSG00000019942;ENSMUSG00000028820;ENSMUSG00000041313;ENSMUSG00000022858;ENSMUSG00000019794;ENSMUSG00000063550;ENSMUSG00000032218;ENSMUSG00000026355;ENSMUSG00000024597;ENSMUSG00000028693;ENSMUSG00000020914;ENSMUSG00000075232;ENSMUSG00000027306;ENSMUSG00000003038;ENSMUSG00000000568;ENSMUSG00000033713;ENSMUSG00000018583;ENSMUSG00000035851;ENSMUSG00000039630;ENSMUSG00000022314;ENSMUSG00000048118;ENSMUSG00000037286;ENSMUSG00000031004;ENSMUSG00000004364;ENSMUSG00000022346;ENSMUSG00000041133;ENSMUSG00000023015;ENSMUSG00000019773;ENSMUSG00000011179;ENSMUSG00000045103;ENSMUSG00000027330;ENSMUSG00000026134;ENSMUSG00000004880;ENSMUSG00000016619;ENSMUSG00000049327;ENSMUSG00000029265;ENSMUSG00000015217;ENSMUSG00000021109;ENSMUSG00000023110","Recent_Treg_vs_Stable_Treg"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.110249778167591,0.284328375274313,0.287805130535564,-0.306726933604674,-1.1478313013161,105,"ENSMUSG00000020108;ENSMUSG00000024640;ENSMUSG00000020362;ENSMUSG00000030795;ENSMUSG00000020048;ENSMUSG00000020166;ENSMUSG00000025451;ENSMUSG00000021917;ENSMUSG00000032115;ENSMUSG00000026864;ENSMUSG00000034994;ENSMUSG00000053289;ENSMUSG00000025724;ENSMUSG00000022285;ENSMUSG00000037851;ENSMUSG00000031490;ENSMUSG00000059796;ENSMUSG00000024359;ENSMUSG00000027808","Recent_Treg_vs_Stable_Treg"
"HALLMARK_COMPLEMENT",0.124352331606218,0.304663212435233,0.12384217120105,0.459473943702623,1.23557020901194,131,"ENSMUSG00000050335;ENSMUSG00000027249;ENSMUSG00000070371;ENSMUSG00000063903;ENSMUSG00000000957;ENSMUSG00000015468;ENSMUSG00000042622;ENSMUSG00000020901;ENSMUSG00000031841;ENSMUSG00000019960;ENSMUSG00000026827;ENSMUSG00000003617;ENSMUSG00000072115;ENSMUSG00000031132","Recent_Treg_vs_Stable_Treg"
"HALLMARK_NOTCH_SIGNALING",0.140372670807453,0.314967860422406,0.128142916898415,0.595632197937848,1.31534542407279,24,"ENSMUSG00000031609;ENSMUSG00000070348;ENSMUSG00000027878;ENSMUSG00000026923;ENSMUSG00000045005;ENSMUSG00000022747;ENSMUSG00000004947","Recent_Treg_vs_Stable_Treg"
"HALLMARK_APICAL_SURFACE",0.141414141414141,0.314967860422406,0.271288554688953,-0.447440340255923,-1.25968634960916,23,"ENSMUSG00000042228;ENSMUSG00000015619;ENSMUSG00000068227;ENSMUSG00000045287;ENSMUSG00000006800","Recent_Treg_vs_Stable_Treg"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.154798761609907,0.321170637012664,0.108820126769161,0.449075253008294,1.20858939134786,135,"ENSMUSG00000015093;ENSMUSG00000023243;ENSMUSG00000017493;ENSMUSG00000024899;ENSMUSG00000028381;ENSMUSG00000070348;ENSMUSG00000018428;ENSMUSG00000062175;ENSMUSG00000031090;ENSMUSG00000003271;ENSMUSG00000033730;ENSMUSG00000035049;ENSMUSG00000057329;ENSMUSG00000008136;ENSMUSG00000029478;ENSMUSG00000020142;ENSMUSG00000056515;ENSMUSG00000025608;ENSMUSG00000039474;ENSMUSG00000040918;ENSMUSG00000050953;ENSMUSG00000003585;ENSMUSG00000030693;ENSMUSG00000063415;ENSMUSG00000019982;ENSMUSG00000025278;ENSMUSG00000047045","Recent_Treg_vs_Stable_Treg"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.157308067108243,0.321170637012664,0.249246554383295,-0.289209959750998,-1.08719512348537,94,"ENSMUSG00000023027;ENSMUSG00000032058;ENSMUSG00000074781;ENSMUSG00000025132;ENSMUSG00000019942;ENSMUSG00000020048;ENSMUSG00000020115;ENSMUSG00000002489;ENSMUSG00000059883;ENSMUSG00000021408;ENSMUSG00000001729;ENSMUSG00000028284;ENSMUSG00000026341;ENSMUSG00000027999;ENSMUSG00000028645;ENSMUSG00000043733;ENSMUSG00000047126;ENSMUSG00000016933;ENSMUSG00000048076;ENSMUSG00000025583;ENSMUSG00000029465;ENSMUSG00000059923;ENSMUSG00000028159;ENSMUSG00000020152;ENSMUSG00000003644;ENSMUSG00000036707;ENSMUSG00000020366;ENSMUSG00000038128","Recent_Treg_vs_Stable_Treg"
"HALLMARK_MTORC1_SIGNALING",0.18887955173078,0.370203921392329,0.249246554383295,-0.273512068309344,-1.05354983683638,189,"ENSMUSG00000026483;ENSMUSG00000032018;ENSMUSG00000020108;ENSMUSG00000028691;ENSMUSG00000032349;ENSMUSG00000024640;ENSMUSG00000007458;ENSMUSG00000030062;ENSMUSG00000020048;ENSMUSG00000020115;ENSMUSG00000039899;ENSMUSG00000018189;ENSMUSG00000033813;ENSMUSG00000058454;ENSMUSG00000001918;ENSMUSG00000021707;ENSMUSG00000026864;ENSMUSG00000006599;ENSMUSG00000029623;ENSMUSG00000030616;ENSMUSG00000035198;ENSMUSG00000025724;ENSMUSG00000032897;ENSMUSG00000056749;ENSMUSG00000032883;ENSMUSG00000020326;ENSMUSG00000020368;ENSMUSG00000026341;ENSMUSG00000028645;ENSMUSG00000003153;ENSMUSG00000006057;ENSMUSG00000074656;ENSMUSG00000024359;ENSMUSG00000027808;ENSMUSG00000020423;ENSMUSG00000029407;ENSMUSG00000078652;ENSMUSG00000030560;ENSMUSG00000028159;ENSMUSG00000021832;ENSMUSG00000024378;ENSMUSG00000038759;ENSMUSG00000020152;ENSMUSG00000032301;ENSMUSG00000030268;ENSMUSG00000018861;ENSMUSG00000019916","Recent_Treg_vs_Stable_Treg"
"HALLMARK_SPERMATOGENESIS",0.234341252699784,0.441643130088054,0.086794975677172,0.453405427056915,1.16646930751431,77,"ENSMUSG00000027379;ENSMUSG00000001829;ENSMUSG00000027719;ENSMUSG00000038379;ENSMUSG00000023236;ENSMUSG00000046707;ENSMUSG00000045064;ENSMUSG00000022913;ENSMUSG00000072770;ENSMUSG00000030815;ENSMUSG00000002413;ENSMUSG00000028678;ENSMUSG00000031990;ENSMUSG00000034842;ENSMUSG00000002297;ENSMUSG00000020486;ENSMUSG00000009073;ENSMUSG00000020193;ENSMUSG00000003810;ENSMUSG00000031397;ENSMUSG00000020698;ENSMUSG00000017715","Recent_Treg_vs_Stable_Treg"
"HALLMARK_PROTEIN_SECRETION",0.25929410168076,0.470570777124342,0.203508959461977,-0.319125869184042,-1.17527083786635,87,"ENSMUSG00000007458;ENSMUSG00000021248;ENSMUSG00000029048;ENSMUSG00000030754;ENSMUSG00000026718;ENSMUSG00000027287;ENSMUSG00000022789;ENSMUSG00000047126;ENSMUSG00000067851;ENSMUSG00000032458;ENSMUSG00000055681;ENSMUSG00000028657;ENSMUSG00000048076;ENSMUSG00000063077;ENSMUSG00000021072;ENSMUSG00000029407;ENSMUSG00000030560;ENSMUSG00000035152;ENSMUSG00000032096","Recent_Treg_vs_Stable_Treg"
"HALLMARK_MYC_TARGETS_V2",0.289772727272727,0.507102272727273,0.0780892306943345,0.455653844151633,1.1341300911936,57,"ENSMUSG00000023988;ENSMUSG00000055491;ENSMUSG00000035049;ENSMUSG00000053801;ENSMUSG00000028741;ENSMUSG00000001436;ENSMUSG00000020079;ENSMUSG00000029610;ENSMUSG00000001674;ENSMUSG00000004100;ENSMUSG00000025758;ENSMUSG00000006442;ENSMUSG00000003808","Recent_Treg_vs_Stable_Treg"
"HALLMARK_BILE_ACID_METABOLISM",0.312775330396476,0.528482454807838,0.0725351864394589,0.43910176638043,1.11552826714725,70,"ENSMUSG00000002769;ENSMUSG00000028127;ENSMUSG00000003271;ENSMUSG00000023942;ENSMUSG00000025950;ENSMUSG00000021884;ENSMUSG00000018733;ENSMUSG00000025464;ENSMUSG00000034926;ENSMUSG00000033065;ENSMUSG00000029499;ENSMUSG00000023045;ENSMUSG00000036257;ENSMUSG00000069633;ENSMUSG00000030545;ENSMUSG00000046532;ENSMUSG00000030382;ENSMUSG00000032204;ENSMUSG00000002763;ENSMUSG00000041809;ENSMUSG00000003123","Recent_Treg_vs_Stable_Treg"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.341726618705036,0.558153477218225,0.0723570851036907,0.481373349447189,1.10118430995898,31,"ENSMUSG00000000782;ENSMUSG00000015468;ENSMUSG00000059552;ENSMUSG00000029478;ENSMUSG00000026923;ENSMUSG00000002799;ENSMUSG00000034245","Recent_Treg_vs_Stable_Treg"
"HALLMARK_HYPOXIA",0.447559709241952,0.707433088801795,0.0524827622635459,0.383253887668165,1.02906289168027,133,"ENSMUSG00000031609;ENSMUSG00000025743;ENSMUSG00000006494;ENSMUSG00000042622;ENSMUSG00000003271;ENSMUSG00000057329;ENSMUSG00000021253;ENSMUSG00000020277;ENSMUSG00000003617;ENSMUSG00000026335;ENSMUSG00000038587;ENSMUSG00000029322;ENSMUSG00000021196;ENSMUSG00000026199;ENSMUSG00000005413;ENSMUSG00000032114;ENSMUSG00000003528;ENSMUSG00000063524;ENSMUSG00000034744;ENSMUSG00000024589;ENSMUSG00000029135;ENSMUSG00000039191;ENSMUSG00000003865;ENSMUSG00000021591;ENSMUSG00000020475;ENSMUSG00000025791;ENSMUSG00000031397;ENSMUSG00000020766;ENSMUSG00000028494","Recent_Treg_vs_Stable_Treg"
"HALLMARK_GLYCOLYSIS",0.474385245901639,0.725410353535354,0.0491927521045191,0.377431316484025,1.02021698640024,146,"ENSMUSG00000031609;ENSMUSG00000026617;ENSMUSG00000025743;ENSMUSG00000032374;ENSMUSG00000025792;ENSMUSG00000027207;ENSMUSG00000025950;ENSMUSG00000026335;ENSMUSG00000031803;ENSMUSG00000072115;ENSMUSG00000021196;ENSMUSG00000026199;ENSMUSG00000032114;ENSMUSG00000028832;ENSMUSG00000063524;ENSMUSG00000030946;ENSMUSG00000028692;ENSMUSG00000033059;ENSMUSG00000022793;ENSMUSG00000020664;ENSMUSG00000053916;ENSMUSG00000027198;ENSMUSG00000027466;ENSMUSG00000003865;ENSMUSG00000021591;ENSMUSG00000020475;ENSMUSG00000031397;ENSMUSG00000016758;ENSMUSG00000020766;ENSMUSG00000041936;ENSMUSG00000026198;ENSMUSG00000026005;ENSMUSG00000028175;ENSMUSG00000035105","Recent_Treg_vs_Stable_Treg"
"HALLMARK_KRAS_SIGNALING_UP",0.488541666666667,0.725410353535354,0.0486034247259069,0.375544199191177,1.0075310953938,127,"ENSMUSG00000000901;ENSMUSG00000008734;ENSMUSG00000029810;ENSMUSG00000074622;ENSMUSG00000021678;ENSMUSG00000023236;ENSMUSG00000026166;ENSMUSG00000019960;ENSMUSG00000024400;ENSMUSG00000038871;ENSMUSG00000017737;ENSMUSG00000001552;ENSMUSG00000031486;ENSMUSG00000038587;ENSMUSG00000030208;ENSMUSG00000023367;ENSMUSG00000035107;ENSMUSG00000017002;ENSMUSG00000034845;ENSMUSG00000037852;ENSMUSG00000029816;ENSMUSG00000028699","Recent_Treg_vs_Stable_Treg"
"HALLMARK_HEME_METABOLISM",0.52674245997336,0.744265809217578,0.143902565267782,-0.255225728843575,-1.03084102254946,159,"ENSMUSG00000025702;ENSMUSG00000024052;ENSMUSG00000028906;ENSMUSG00000070544;ENSMUSG00000029106;ENSMUSG00000027510;ENSMUSG00000068329;ENSMUSG00000038615;ENSMUSG00000033813;ENSMUSG00000024431;ENSMUSG00000028645;ENSMUSG00000031402;ENSMUSG00000022742;ENSMUSG00000001786;ENSMUSG00000022175;ENSMUSG00000039361;ENSMUSG00000022214;ENSMUSG00000059495;ENSMUSG00000024588;ENSMUSG00000033685;ENSMUSG00000022973;ENSMUSG00000020423;ENSMUSG00000031021","Recent_Treg_vs_Stable_Treg"
"HALLMARK_ANDROGEN_RESPONSE",0.531618435155413,0.744265809217578,0.0460457683018055,0.381279056464102,0.988588256555249,87,"ENSMUSG00000063903;ENSMUSG00000015143;ENSMUSG00000045294;ENSMUSG00000070348;ENSMUSG00000035049;ENSMUSG00000063177;ENSMUSG00000019947;ENSMUSG00000038587;ENSMUSG00000031584;ENSMUSG00000029804;ENSMUSG00000056131;ENSMUSG00000022471;ENSMUSG00000062210","Recent_Treg_vs_Stable_Treg"
"HALLMARK_FATTY_ACID_METABOLISM",0.547690096977704,0.745467076441875,0.143902565267782,-0.252342684401667,-0.983374102842685,127,"ENSMUSG00000037894;ENSMUSG00000018900;ENSMUSG00000073609;ENSMUSG00000032349;ENSMUSG00000028672;ENSMUSG00000025260;ENSMUSG00000028223;ENSMUSG00000028224;ENSMUSG00000022216;ENSMUSG00000038776;ENSMUSG00000024981;ENSMUSG00000019877;ENSMUSG00000026473;ENSMUSG00000020321;ENSMUSG00000022742;ENSMUSG00000021226;ENSMUSG00000041959;ENSMUSG00000011179;ENSMUSG00000027452;ENSMUSG00000036880;ENSMUSG00000005813;ENSMUSG00000049327;ENSMUSG00000027809;ENSMUSG00000027406;ENSMUSG00000041084;ENSMUSG00000008690;ENSMUSG00000026853;ENSMUSG00000038286;ENSMUSG00000028011;ENSMUSG00000028149;ENSMUSG00000033429;ENSMUSG00000028684;ENSMUSG00000058076;ENSMUSG00000031299;ENSMUSG00000029657","Recent_Treg_vs_Stable_Treg"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.580135440180587,0.750442882450426,0.0444181153081573,0.377819363372774,0.944951143808875,59,"ENSMUSG00000050335;ENSMUSG00000018920;ENSMUSG00000032715;ENSMUSG00000042605;ENSMUSG00000030342;ENSMUSG00000038539;ENSMUSG00000027533;ENSMUSG00000027952;ENSMUSG00000023905;ENSMUSG00000059743;ENSMUSG00000032369","Recent_Treg_vs_Stable_Treg"
"HALLMARK_KRAS_SIGNALING_DN",0.581976112920738,0.750442882450426,0.0425023180036553,0.370117281387485,0.949618526751262,80,"ENSMUSG00000029671;ENSMUSG00000039145;ENSMUSG00000029279;ENSMUSG00000007035;ENSMUSG00000032641;ENSMUSG00000020150;ENSMUSG00000029009;ENSMUSG00000063972;ENSMUSG00000045064;ENSMUSG00000031132;ENSMUSG00000046329;ENSMUSG00000020641;ENSMUSG00000003526;ENSMUSG00000028017;ENSMUSG00000054252;ENSMUSG00000020100;ENSMUSG00000055170;ENSMUSG00000009731;ENSMUSG00000064023;ENSMUSG00000036928","Recent_Treg_vs_Stable_Treg"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.651987110633727,0.801354166666667,0.0367619553883609,0.351202662070589,0.909928453196727,88,"ENSMUSG00000000957;ENSMUSG00000029287;ENSMUSG00000017493;ENSMUSG00000032374;ENSMUSG00000027878;ENSMUSG00000032011;ENSMUSG00000040511;ENSMUSG00000035783;ENSMUSG00000029718;ENSMUSG00000050953;ENSMUSG00000032383;ENSMUSG00000057163;ENSMUSG00000054555;ENSMUSG00000023905;ENSMUSG00000020388;ENSMUSG00000021373;ENSMUSG00000043631;ENSMUSG00000060429;ENSMUSG00000027962;ENSMUSG00000000555;ENSMUSG00000000392;ENSMUSG00000025650","Recent_Treg_vs_Stable_Treg"
"HALLMARK_APOPTOSIS",0.654166666666667,0.801354166666667,0.0351652290409302,0.34071893763183,0.914099925369515,127,"ENSMUSG00000050335;ENSMUSG00000027249;ENSMUSG00000029287;ENSMUSG00000070348;ENSMUSG00000033730;ENSMUSG00000022892;ENSMUSG00000028191;ENSMUSG00000030208;ENSMUSG00000031584;ENSMUSG00000005413;ENSMUSG00000027381","Recent_Treg_vs_Stable_Treg"
"HALLMARK_PANCREAS_BETA_CELLS",0.712162162162162,0.85112063282795,0.0432768714901103,0.402245944689641,0.812719626240809,15,"ENSMUSG00000074622;ENSMUSG00000027168;ENSMUSG00000022479","Recent_Treg_vs_Stable_Treg"
"HALLMARK_MYOGENESIS",0.893121693121693,1,0.019677649030838,0.276236282499495,0.728967298870422,104,"ENSMUSG00000031024;ENSMUSG00000001270;ENSMUSG00000022105;ENSMUSG00000031841;ENSMUSG00000061086;ENSMUSG00000022892;ENSMUSG00000002396;ENSMUSG00000031748;ENSMUSG00000026923;ENSMUSG00000039824;ENSMUSG00000054555;ENSMUSG00000020439;ENSMUSG00000059743;ENSMUSG00000074218;ENSMUSG00000041189;ENSMUSG00000024236;ENSMUSG00000020758;ENSMUSG00000033065;ENSMUSG00000064179;ENSMUSG00000029166;ENSMUSG00000020475;ENSMUSG00000026879;ENSMUSG00000041936;ENSMUSG00000018339;ENSMUSG00000028057;ENSMUSG00000030672","Recent_Treg_vs_Stable_Treg"
"HALLMARK_PEROXISOME",0.922909880564604,1,0.0192297089064582,0.269687644072433,0.691943867865399,80,"ENSMUSG00000025499;ENSMUSG00000028127;ENSMUSG00000003271;ENSMUSG00000025950;ENSMUSG00000028191;ENSMUSG00000017307","Recent_Treg_vs_Stable_Treg"
"HALLMARK_UV_RESPONSE_UP",0.925078043704475,1,0.0161937051076875,0.265522698096303,0.712195100347183,125,"ENSMUSG00000000957;ENSMUSG00000059146;ENSMUSG00000091705;ENSMUSG00000033022;ENSMUSG00000047547;ENSMUSG00000036078;ENSMUSG00000005413;ENSMUSG00000022843;ENSMUSG00000002068;ENSMUSG00000027381;ENSMUSG00000026456;ENSMUSG00000021018","Recent_Treg_vs_Stable_Treg"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.957746478873239,1,0.115240003147781,-0.211862092252428,-0.685008124290241,43,"ENSMUSG00000028691;ENSMUSG00000023088;ENSMUSG00000022820;ENSMUSG00000050708;ENSMUSG00000018585;ENSMUSG00000052837","Recent_Treg_vs_Stable_Treg"
"HALLMARK_P53_PATHWAY",0.979591836734694,1,0.00942834302346016,0.242371998293519,0.656500170814574,166,"ENSMUSG00000025499;ENSMUSG00000059552;ENSMUSG00000022105;ENSMUSG00000031841;ENSMUSG00000067787;ENSMUSG00000020230;ENSMUSG00000022892;ENSMUSG00000032715;ENSMUSG00000026923;ENSMUSG00000002799;ENSMUSG00000005413;ENSMUSG00000040918;ENSMUSG00000055128;ENSMUSG00000028431;ENSMUSG00000025825;ENSMUSG00000026880;ENSMUSG00000020432;ENSMUSG00000022479;ENSMUSG00000060032;ENSMUSG00000044005;ENSMUSG00000034394;ENSMUSG00000020758;ENSMUSG00000059070","Recent_Treg_vs_Stable_Treg"
