"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030502","negative regulation of bone mineralization","2/67","20/28832",0.1,43.0328358208955,9.0751132097101,0.000983774099969883,0.0208311777867409,0.0127885606046162,"Trpm4/Ecm1",2
"GO:0050851","antigen receptor-mediated signaling pathway","4/67","190/28832",0.0210526315789474,9.05954438334643,5.37923709636279,0.00101289516107505,0.0212415802529296,0.0130405126000755,"Ctla4/Foxp3/Bcl2/Ceacam1",4
"GO:0060411","cardiac septum morphogenesis","3/67","85/28832",0.0352941176470588,15.1880597014925,6.32224426069474,0.00103380591509631,0.0214736257221434,0.0131829686616793,"Tgfbr1/Notch2/Smo",3
"GO:0046394","carboxylic acid biosynthetic process","5/67","331/28832",0.0151057401812689,6.50042837173648,4.85753039260923,0.00104383373463538,0.021477371464526,0.0131852682269732,"Trib3/Plod2/Akr1c18/Gsto1/Ceacam1",5
"GO:0016053","organic acid biosynthetic process","5/67","335/28832",0.0149253731343284,6.42281131655157,4.81817301804479,0.00110099033658823,0.0224416815336349,0.0137772720918862,"Trib3/Plod2/Akr1c18/Gsto1/Ceacam1",5
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","3/67","88/28832",0.0340909090909091,14.6702849389417,6.19841094852319,0.00114289793460071,0.0230801888459644,0.0141692609435878,"Ccr2/Foxp3/Il2ra",3
"GO:0045580","regulation of T cell differentiation","4/67","198/28832",0.0202020202020202,8.6935021860395,5.24264838769271,0.00117963348987176,0.0234122722521051,0.0143731317380621,"Ccr2/Ctla4/Foxp3/Il2ra",4
"GO:0040014","regulation of multicellular organism growth","3/67","89/28832",0.0337078651685393,14.5054502767064,6.1584736760716,0.00118081153036752,0.0234122722521051,0.0143731317380621,"Socs2/Bcl2/Smo",3
"GO:0090596","sensory organ morphogenesis","5/67","343/28832",0.0145772594752187,6.27300813715678,4.74134943913892,0.00122223952260101,0.0238009321320786,0.0146117356461324,"Fzd6/Slc1a1/Stra6/Bcl2/Notch2",5
"GO:0097193","intrinsic apoptotic signaling pathway","5/67","343/28832",0.0145772594752187,6.27300813715678,4.74134943913892,0.00122223952260101,0.0238009321320786,0.0146117356461324,"Pdk1/Trib3/Siah1b/Bcl2/Bcl2l11",5
"GO:0048592","eye morphogenesis","4/67","202/28832",0.0198019801980198,8.5213536279001,5.1772136090605,0.00126982569336445,0.0242937705019988,0.0149142962323137,"Slc1a1/Stra6/Bcl2/Notch2",4
"GO:0097553","calcium ion transmembrane import into cytosol","4/67","202/28832",0.0198019801980198,8.5213536279001,5.1772136090605,0.00126982569336445,0.0242937705019988,0.0149142962323137,"Cacna1g/Gsto1/Bcl2/F2",4
"GO:0003205","cardiac chamber development","4/67","204/28832",0.0196078431372549,8.43781094527363,5.14517060629638,0.00131668469381569,0.0249712114540175,0.0153301870071721,"Stra6/Tgfbr1/Notch2/Smo",4
"GO:0006790","sulfur compound metabolic process","5/67","351/28832",0.0142450142450142,6.13003359272016,4.66692923336026,0.00135311626410823,0.0252245716732698,0.0154857285013631,"Gnmt/Pdk1/Gsto1/Slc1a1/Gsta4",5
"GO:0002695","negative regulation of leukocyte activation","4/67","206/28832",0.0194174757281553,8.35589045065932,5.11356280941721,0.00136474069575692,0.0252245716732698,0.0154857285013631,"Ctla4/Foxp3/Il2ra/Ceacam1",4
"GO:0046631","alpha-beta T cell activation","4/67","206/28832",0.0194174757281553,8.35589045065932,5.11356280941721,0.00136474069575692,0.0252245716732698,0.0154857285013631,"Ccr2/Foxp3/Il2ra/Bcl2",4
"GO:0003177","pulmonary valve development","2/67","24/28832",0.0833333333333333,35.8606965174129,8.24556067838004,0.00142051596342181,0.0256852732999701,0.0157685598771988,"Stra6/Notch2",2
"GO:0003283","atrial septum development","2/67","24/28832",0.0833333333333333,35.8606965174129,8.24556067838004,0.00142051596342181,0.0256852732999701,0.0157685598771988,"Notch2/Smo",2
"GO:2000628","regulation of miRNA metabolic process","3/67","95/28832",0.0315789473684211,13.5893165750196,5.93168812161255,0.00142499682223585,0.0256852732999701,0.0157685598771988,"Tead1/Tgfbr1/Notch2",3
"GO:0035050","embryonic heart tube development","3/67","96/28832",0.03125,13.4477611940299,5.89588185342938,0.00146853469088969,0.0262530668920525,0.0161171365557522,"Tead1/Notch2/Smo",3
"GO:0030307","positive regulation of cell growth","4/67","211/28832",0.018957345971564,8.15788356794228,5.03638034980445,0.0014902243887314,0.0262789538032641,0.0161330289040527,"Tead1/Tgfbr1/Bcl2/F2",4
"GO:0070588","calcium ion transmembrane transport","5/67","359/28832",0.0139275766016713,5.99343117282667,4.59478022823419,0.00149408082146023,0.0262789538032641,0.0161330289040527,"Cacna1g/Trpm4/Gsto1/Bcl2/F2",5
