"exTreg","exTreg-Nov19","exTreg-Nov21","Never-Treg-Nov11","Never-Treg-Nov19-2","Never-Treg-Nov21","Recent-Treg","Recent-Treg-Nov19","Recent-Treg-Nov21","Stable-Treg-Nov11","Stable-Treg-Nov19-2","Stable-Treg-Nov21-2","gene_id","gene_name"
304.295449642022,542.852345262176,554.538705700462,868.622856586,3091.83418078802,2333.57935945494,1701.57003149291,2669.22067758489,1766.99493421712,1321.62488747707,1356.1010350706,55.8028348622865,"ENSMUSG00000025915","Sgk3"
10.286043368181,196.331598203154,0.959409525433326,88.1717673519457,160.539765083876,490.280990464949,43.5418593917379,27.1262263982204,67.0117839323857,0,2470.68909315956,0,"ENSMUSG00000046101","Mcmdc2"
322.296025536338,2207.59953739952,1045.75638272232,1279.80010829656,1651.59614438807,777.332602624266,1137.81753621041,686.293527874976,833.532540492306,791.879447085139,375.30889850198,1153.96050960502,"ENSMUSG00000098234","Snhg6"
0,52.475726708677,15.3505524069332,38.411463004808,50.8183429042484,18.1878431946675,8.02086883532014,24.4136037583984,35.2693599644135,0,91.8429630775237,20.0047898562914,"ENSMUSG00000093178","Snord87"
2832.94777765319,2114.40988479618,2363.98507066771,2491.50716853914,2775.3744999752,1681.18933182013,3353.86901156886,2132.12139490012,2521.75923745557,2376.42083082764,5519.64869458501,1062.35962973674,"ENSMUSG00000025917","Cops5"
1623.48051161124,4419.72284434288,1942.80428900248,1024.88767199192,1892.98327318325,2306.69298255848,2806.158253957,2134.83401753995,2146.72837650064,3347.49038995081,924.098949483727,2029.95972857525,"ENSMUSG00000056763","Cspp1"
0.857170280681751,0,0,0,0,0,61.8752738724696,0,12.9320986536183,129.893268988274,0,0,"ENSMUSG00000102356","1700047N06Rik"
19219.4720334462,16038.572540771,16859.7035904398,13719.0032072854,19888.4514729808,15084.0482147079,14413.5012970703,14066.7568025705,15872.3876293182,13406.3938408198,27742.2441681207,21048.1975798485,"ENSMUSG00000067851","Arfgef1"
116.575158172718,0,27.8228762375664,0,102.79164814723,0,12.6042224555031,0.904207546607347,19.985970646501,64.9466344941369,0,0,"ENSMUSG00000088153","Gm26348"
5.14302168409051,262.378633543385,133.357924035232,298.561826082826,43.8885688718509,0,32.0834753412805,228.764509291659,111.686306553976,4.6949374333111,0,63.1730205988149,"ENSMUSG00000102556","Gm37569"
26.5722787011343,3.61901563508117,8.63468572889993,187.692376046221,8.08473637113042,11.8616368660875,123.750547744939,6.32945282625143,11.7564533214712,10.9548540110592,81.6381894022433,8.42306941317532,"ENSMUSG00000048960","Prex2"
10880.0623726935,14592.7757945561,13315.6448034891,15086.9750829339,18453.9882482746,21316.9429999413,12776.0982162599,18267.7050641082,15725.4319627998,18537.9604554289,12452.0916113255,19967.9389276087,"ENSMUSG00000005886","Ncoa2"
213.435399889756,35.2854024420415,95.9409525433326,1053.69626924553,351.108550974807,137.594987646615,976.254321098965,187.170962147721,323.302466340457,213.619653215655,176.882743704861,641.206159077971,"ENSMUSG00000103506","Gm38376"
0,168.284227031275,69.0774858311994,0,3.46488701619875,0,20.6250912908232,0,39.971941293002,0,0,0,"ENSMUSG00000103495","Gm37409"
1.7143405613635,0,130.479695458932,20.9517070935317,2.30992467746583,0,1.14583840504573,0,18.8103253143539,68.076592783011,0,0,"ENSMUSG00000104170","Gm37702"
316.295833571566,329.330422792387,97.8597715941992,63.7281090761588,820.023260500371,158.1551582145,375.834996855001,213.392980999334,216.31874111507,136.153185566022,360.568669859908,21.0576735329383,"ENSMUSG00000103085","Gm38120"
14.5718947715898,9.04753908770294,379.926172071597,20.9517070935317,42.7336065331179,519.539694734631,8.02086883532014,692.622980701228,79.943882586004,69.641571927448,0,0,"ENSMUSG00000102664","Gm38380"
7130.79956499149,9660.9622378492,7895.94039431627,11482.4084750509,7529.19948619989,6746.10827363948,5642.10830644519,7887.40242905589,6866.94438507131,6358.51026384767,12213.980225569,15715.3417576319,"ENSMUSG00000025935","Tram1"
1191.46669014763,921.039479128159,1524.50173591355,1001.3170015117,1640.04652100074,428.600478761294,1326.88087304296,1243.2853765851,1197.98259345791,960.11470511212,1080.57214583803,1014.97986428763,"ENSMUSG00000025937","Lactb2"
0,0,38.376381017333,96.0286575120201,115.496233873292,0,84.7920419733843,28.0304339448277,10.5808079893241,9.3898748666222,893.484628457885,26.3220919161729,"ENSMUSG00000102982","Gm38319"
106.289114804537,55.1899884349879,92.1033144415993,161.502742179307,142.060367664149,169.226019289515,128.333901365122,125.684848978421,149.306957182684,129.110779416055,608.884829291732,94.7595308982224,"ENSMUSG00000082193","Rpl5-ps1"
