"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003279","cardiac septum development","9/258","130/28832",0.0692307692307692,7.73667262969589,7.31501506969559,2.74683596408641e-06,0.000322112297388534,0.000246058674256583,"Nrp1/Adamts6/Bmpr2/Gata3/Prdm1/Rbm15/Stra6/Tgfbr1/Vangl2",9
"GO:0050867","positive regulation of cell activation","15/258","401/28832",0.0374064837905237,4.18024705677666,6.09384163675771,3.83153593557566e-06,0.000419743609819201,0.000320638351895042,"Ccr2/Cd74/Cd83/Fbxo38/Foxp3/Gata3/Ighd/Ighm/Il2ra/Nfkbiz/Pear1/Rhoh/Tgfb1/Tnfrsf4/Zbtb1",15
"GO:0001894","tissue homeostasis","13/258","303/28832",0.0429042904290429,4.79463760329521,6.30961022573972,3.937333463341e-06,0.000419743609819201,0.000320638351895042,"Itgb1/Ccr2/Csf1/Dram2/Epg5/Ift80/Nfkbiz/Nt5e/Slc12a2/Slc1a1/Slc22a5/Tmem64/Xiap",13
"GO:0060249","anatomical structure homeostasis","13/258","303/28832",0.0429042904290429,4.79463760329521,6.30961022573972,3.937333463341e-06,0.000419743609819201,0.000320638351895042,"Itgb1/Ccr2/Csf1/Dram2/Epg5/Ift80/Nfkbiz/Nt5e/Slc12a2/Slc1a1/Slc22a5/Tmem64/Xiap",13
"GO:0034341","response to type II interferon","9/258","143/28832",0.0629370629370629,7.03333875426899,6.87261807038483,6.01196038575806e-06,0.000622061077561672,0.000475186837920753,"Cd74/Gbp2b/Gbp3/Gbp6/Gbp7/Ifngr1/Pim1/Slc22a5/Vim",9
"GO:0001776","leukocyte homeostasis","9/258","145/28832",0.0620689655172414,6.93632718524459,6.80947217588246,6.73200763404044e-06,0.000676662938758693,0.0005168967064573,"Ccr2/Cd74/Csf1/Foxp3/Il2ra/Pmaip1/Skil/Tgfb1/Tnfrsf4",9
"GO:0002377","immunoglobulin production","9/258","146/28832",0.0616438356164384,6.88881809493469,6.77834634824698,7.11889432884292e-06,0.000688410806018691,0.000525870796135878,"Fgl2/Foxp3/Ighd/Ighm/Nfkbiz/Samhd1/Swap70/Tgfb1/Tnfrsf4",9
"GO:0002449","lymphocyte mediated immunity","16/258","477/28832",0.0335429769392034,3.74849267872524,5.75165905277496,7.24025009172586e-06,0.000688410806018691,0.000525870796135878,"Ccr2/Cd74/Fbxo38/Fgl2/Foxp3/Gata3/Ighd/Ighm/Il2rb/Lta/Nfkbiz/Plekhm2/Swap70/Tgfb1/Tnfrsf1b/Zbtb1",16
"GO:0032102","negative regulation of response to external stimulus","15/258","429/28832",0.034965034965035,3.90741041903833,5.76510295515208,8.59745397471252e-06,0.000791398152823234,0.000604541900050183,"Nrp1/Cactin/Clasp1/Fgl2/Foxp3/Gata3/Hgf/Il2ra/Isg15/Nt5e/Pim1/Samhd1/Slc12a2/Tgfb1/Tnfrsf1b",15
"GO:0002696","positive regulation of leukocyte activation","14/258","377/28832",0.0371352785145889,4.14993934159933,5.8498907656533,8.77331664585166e-06,0.000791398152823234,0.000604541900050183,"Ccr2/Cd74/Cd83/Fbxo38/Foxp3/Gata3/Ighd/Ighm/Il2ra/Nfkbiz/Rhoh/Tgfb1/Tnfrsf4/Zbtb1",14
"GO:0046637","regulation of alpha-beta T cell differentiation","7/258","82/28832",0.0853658536585366,9.53979958404235,7.35850968983271,9.09125243894097e-06,0.000799575652004858,0.000610788617805692,"Ccr2/Cd83/Foxp3/Gata3/Nfkbiz/Prdm1/Tgfb1",7
"GO:0044406","adhesion of symbiont to host","4/258","16/28832",0.25,27.937984496124,10.2414730863956,1.04757634625021e-05,0.000898871606367862,0.000686639900379148,"Gbp2b/Gbp3/Gbp6/Gbp7",4
"GO:0060560","developmental growth involved in morphogenesis","12/258","287/28832",0.0418118466898955,4.67255489830646,5.94153154160427,1.20242625330493e-05,0.000994690279302438,0.000759834919080555,"Itgb1/Nrp1/Bmpr2/Csf1/Dscam/Itsn2/Nrn1/Rarg/Slc12a2/Slc23a2/Tgfb1/Vangl2",12
"GO:0003231","cardiac ventricle development","9/258","156/28832",0.0576923076923077,6.44722719141324,6.48235316659273,1.21579539539525e-05,0.000994690279302438,0.000759834919080555,"Ryr2/Bmpr2/Gata3/Prdm1/Rbm15/Stra6/Tgfb1/Tgfbr1/Vangl2",9
"GO:0007249","canonical NF-kappaB signal transduction","12/258","288/28832",0.0416666666666667,4.65633074935401,5.92568400200686,1.2448828406975e-05,0.000995340416721317,0.000760331553181988,"Mid2/Cactin/Ccdc22/Cd74/Gbp7/Ift80/Lta/Nfkbia/Rhoh/Tgfb1/Tgm2/Xiap",12
