"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
65.7136540474719,24.7810127025054,4.23687951257943,5.84888303500957,4.94884916398532e-09,5.23373357309632e-07,"ENSMUSG00000084775"
178.563576305054,8.44566339765099,1.45440365214665,5.80695970144566,6.36174405412228e-09,6.68398925947815e-07,"ENSMUSG00000102323"
79.2523040460345,24.6850638196376,4.25298932493291,5.80416782965403,6.46864600333427e-09,6.70971635733965e-07,"ENSMUSG00000042510"
2797.08902842802,-1.79694095683595,0.30959640556621,-5.80414024364911,6.46971095108955e-09,6.70971635733965e-07,"ENSMUSG00000039114"
19.5022175851858,24.5905996203158,4.24814331209699,5.78855227183408,7.09956561365697e-09,7.31573828458563e-07,"ENSMUSG00000074619"
14.5039714595395,24.663226325004,4.26393935039865,5.78414097815395,7.28838013911888e-09,7.46246565199592e-07,"ENSMUSG00000024430"
61.7462003116389,-23.3150316595918,4.04806699198073,-5.75954689133832,8.43400279712305e-09,8.58079714960463e-07,"ENSMUSG00000026883"
29.6057532329048,24.4601054626529,4.25130906418701,5.75354675309415,8.73902651715797e-09,8.83521077127763e-07,"ENSMUSG00000082917"
31.4060639865782,23.4047746803215,4.07753436779699,5.73993314812123,9.47139325636911e-09,9.51579041225834e-07,"ENSMUSG00000084597"
250.67946673539,8.624931162356,1.50740590794078,5.72170449705761,1.0546061950149e-08,1.05296860775556e-06,"ENSMUSG00000022408"
305.632506674884,7.62196281242979,1.33413045816357,5.71305659487111,1.10964754656686e-08,1.10108545130014e-06,"ENSMUSG00000025499"
22.7985738133492,22.3832182451715,3.92304210524669,5.70557685711202,1.15949722460761e-08,1.14349189482008e-06,"ENSMUSG00000103952"
438.656229294511,6.66328600394764,1.16832703139487,5.70327128012465,1.17529707331967e-08,1.15200612522034e-06,"ENSMUSG00000023988"
22.7141420305494,24.4604497457929,4.29840724914417,5.69058451840807,1.26605226239449e-08,1.23344182533282e-06,"ENSMUSG00000103164"
108.886908863082,10.0400811529501,1.76528866023405,5.68750107510401,1.28911791874976e-08,1.24834762312665e-06,"ENSMUSG00000018570"
786.107900767719,5.72493724599435,1.01046416496257,5.6656509399385,1.46467424642482e-08,1.40985859348976e-06,"ENSMUSG00000048521"
17.6351181744709,24.0219247681452,4.24794804550008,5.65494787385454,1.55893577164027e-08,1.48815469497031e-06,"ENSMUSG00000099760"
43.5897327678997,21.835386078928,3.86274410314715,5.65281714135238,1.57839200232733e-08,1.48815469497031e-06,"ENSMUSG00000085802"
10.7956597533492,24.0252469415006,4.2505172402579,5.65231137376656,1.58304480771336e-08,1.48815469497031e-06,"ENSMUSG00000104301"
812.104097585154,-8.50190872102408,1.50408507165438,-5.65254511280577,1.58089287379229e-08,1.48815469497031e-06,"ENSMUSG00000003452"
20.7640454588566,24.0086832772422,4.25450342028365,5.64312233544793,1.66993598874473e-08,1.56071052436462e-06,"ENSMUSG00000054901"
5.61992977271155,24.1692223895101,4.29994192992697,5.6208253002897,1.9004737823752e-08,1.7659026619469e-06,"ENSMUSG00000097760"
6.33736990557735,23.8471994497886,4.25445932120237,5.60522445964979,2.07985251249833e-08,1.91049309362347e-06,"ENSMUSG00000026497"
322.819658138428,7.0441867321041,1.25654386294044,5.60600146151682,2.07054213815769e-08,1.91049309362347e-06,"ENSMUSG00000037525"
198.722838429123,9.56557030297526,1.70689083196037,5.60409026978555,2.09351586916406e-08,1.9121174770916e-06,"ENSMUSG00000098620"
7.09740768188002,23.9560594236397,4.27552584054201,5.60306739266549,2.1059129647748e-08,1.91257349766977e-06,"ENSMUSG00000095836"
15.4836731389065,24.0418743130915,4.2984170193073,5.59319261139671,2.22931740029861e-08,2.01327400055057e-06,"ENSMUSG00000107128"
359.502420110313,6.13605229470636,1.09783618415661,5.58922395094881,2.28086640217839e-08,2.04831996731942e-06,"ENSMUSG00000022177"
120.344877751042,9.83639992831281,1.76116057226247,5.58518063783161,2.33457427883051e-08,2.08490452956669e-06,"ENSMUSG00000037568"
11.5075455169757,23.7386345593468,4.25299328497534,5.58162991773556,2.38274967420299e-08,2.11617132667476e-06,"ENSMUSG00000085249"
261.171000584879,9.47295088734935,1.70085536760836,5.56952170522863,2.55439568908427e-08,2.25614893967196e-06,"ENSMUSG00000000957"
16.5595226835428,23.5428704490931,4.24854022322688,5.54140227280505,3.00059018877311e-08,2.63576433248785e-06,"ENSMUSG00000060586"
6.72294486562391,23.8403423857386,4.30579107382987,5.53680891082654,3.08032309044138e-08,2.66680546345551e-06,"ENSMUSG00000097515"
550.021168356013,8.28719564694314,1.49686113961903,5.53638238551129,3.08783027401848e-08,2.66680546345551e-06,"ENSMUSG00000059146"
504.317110434813,4.33610727850585,0.78331808590595,5.53556384886851,3.10228691549723e-08,2.66680546345551e-06,"ENSMUSG00000015668"
2649.4322891207,3.38923935443502,0.612123769942036,5.53685303669216,3.07954745167047e-08,2.66680546345551e-06,"ENSMUSG00000031239"
2484.71459885832,5.34574727195605,0.966160759585359,5.53297908129725,3.14837032036212e-08,2.69202409041601e-06,"ENSMUSG00000029287"
23.5846668712592,23.4894274877027,4.25146376990287,5.52502120657594,3.29445816086692e-08,2.80203253629289e-06,"ENSMUSG00000077476"
156.231134122857,-22.9413049794147,4.17069270855998,-5.50059824170926,3.78504783072802e-08,3.20234967783963e-06,"ENSMUSG00000099568"
1302.60790869805,2.70511103368984,0.492056283770594,5.49756424805869,3.85073036998191e-08,3.24086338730153e-06,"ENSMUSG00000079557"
247.074118866436,11.0636785166026,2.0140271919398,5.49331139166332,3.94466356430296e-08,3.30262847896719e-06,"ENSMUSG00000001761"
22.5392898569976,23.4304695740358,4.26707460149543,5.49099131424241,3.99684011880466e-08,3.32897434765725e-06,"ENSMUSG00000002900"
32.0298244281897,23.3098629398267,4.25192735288992,5.48218748939433,4.20098664715221e-08,3.48097218314287e-06,"ENSMUSG00000038526"
306.203261336231,5.74888586779526,1.04927527002974,5.47891104650958,4.27951428108343e-08,3.52785600350852e-06,"ENSMUSG00000001829"
4.68333124227427,23.5508798920396,4.30324570919183,5.47281784113196,4.4293534938093e-08,3.62358210759598e-06,"ENSMUSG00000084477"
107.788952495222,10.0724464663557,1.84060248608209,5.47236382788767,4.44071959686723e-08,3.62358210759598e-06,"ENSMUSG00000032494"
166.463432410542,10.4000312567918,1.906263398908,5.45571575405028,4.87759660243049e-08,3.95996794869041e-06,"ENSMUSG00000031024"
24440.2519520468,-1.31912685659903,0.242201590208219,-5.44640047765579,5.13993403652939e-08,4.15198189131708e-06,"ENSMUSG00000039521"
334.106174832262,6.72173512554494,1.23610740494389,5.43782449539652,5.39350620278356e-08,4.3134632940172e-06,"ENSMUSG00000074922"
439.047388385164,7.98523772893811,1.46824072826717,5.43864338810597,5.36877925180574e-08,4.3134632940172e-06,"ENSMUSG00000051705"
214.157711568132,10.2829314853326,1.89261940059266,5.43317451047606,5.53602183043177e-08,4.40552232297974e-06,"ENSMUSG00000023243"
27040.5821481624,-1.23951564350076,0.228637621112039,-5.42131097004969,5.9163537103833e-08,4.66202872031429e-06,"ENSMUSG00000076617"
25.5097294858689,23.1511093038751,4.26990811222674,5.42192213401096,5.89615665525964e-08,4.66202872031429e-06,"ENSMUSG00000089662"
178.851611466987,6.68256058904207,1.23380482446158,5.41622180149786,6.08715825608249e-08,4.75005189157893e-06,"ENSMUSG00000099843"
